,Day,Time,Meeting_Name,Location,Address,Region,Types
1249,Thursday,7:00 pm,TELL IT LIKE IT IS," 122 S CALIFORNIA MONROVIA, CA 91016",122 S California Ave,MONROVIA,"Discussion, Newcomer, Open, Young People"
1250,Thursday,7:00 pm,POWERLESS GROUP #1," 1220 2ND ST SANTA MONICA, CA 90401",1220 2nd St,SANTA MONICA,"Discussion, Open, Speaker, Wheelchair Access"
1251,Thursday,7:00 pm,," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,"Closed, Men"
1252,Thursday,7:00 pm,KEEP IT SIMPLE," 132 N EUCLID AVE PASADENA, CA 91101",132 N Euclid Ave,PASADENA,"Discussion, Open, Speaker"
1253,Thursday,7:00 pm,THERE IS A SOLUTION PARTICIPATION," 16651 RINALDI ST GRANADA HILLS, CA 91344",16651 Rinaldi St,GRANADA HILLS,"Open, Wheelchair Access"
1254,Thursday,7:00 pm,NO FRILLS 12 STEP STUDY," 1733 N NEW HAMPSHIRE AVE LOS FELIZ, CA 90027",1733 N New Hampshire Ave,LOS FELIZ,"Big Book, Closed, Discussion"
1255,Thursday,7:00 pm,," 17727 E CYPRESS ST COVINA, CA 91722",17727 Cypress St,COVINA,"Open, Women"
1256,Thursday,7:00 pm,MENDING FENCES," 1811 N RAYMOND AVE PASADENA, CA 91103",1811 N Raymond Ave,PASADENA,"Discussion, Open, Speaker"
1257,Thursday,7:00 pm,," 185 W ALTADENA DR ALTADENA, CA 91001",185 W Altadena Dr,ALTADENA,"Discussion, Men, Open, Speaker, Wheelchair Access"
1258,Thursday,7:00 pm,RAFTERS 12 STEP WORKSHOP," 24307 RAILROAD AVE NEWHALL, CA 91321",24307 Railroad Ave,NEWHALL,Open
1259,Thursday,7:00 pm,BY THE BOOK," 2563 FOOTHILL BL LA CRESCENTA, CA 91214",2563 Foothill Blvd,LA CRESCENTA,"Big Book, Closed, Discussion"
1260,Thursday,7:00 pm,THURSDAY NIGHT SOLUTIONS," 269 OLD TOPANGA CYN RD TOPANGA, CA 90290",269 Old Topanga Canyon Rd,TOPANGA,"Discussion, Open, Speaker"
1261,Thursday,7:00 pm,NEW BEGINNINGS," 2900 N CARSON ST TORRANCE, CA 90503",2900 W Carson St,TORRANCE,"Big Book, Open"
1262,Thursday,7:00 pm,TORRANCE FELLOWSHIP," 3333 SKYPARK DR TORRANCE, CA 90505",3333 Skypark Dr,TORRANCE,"Discussion, Open, Wheelchair Access"
1263,Thursday,7:00 pm,BIG BOOK STUDY," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Big Book, Closed"
1264,Thursday,7:00 pm,MUSTARD SEED STEP STUDY," 351 E 6TH ST LONG BEACH, CA 90802",351 E 6th St,LONG BEACH,Open
1265,Thursday,7:00 pm,," 3647 WATSEKA AVE PALMS, CA 90034",3647 Watseka Ave,PALMS,"Closed, Wheelchair Access, Women"
1266,Thursday,7:00 pm,NO FRILLS BIG BOOK," 370 CAMPUS DRIVE ARCADIA, CA 91007",370 Campus Dr,ARCADIA,Open
1267,Thursday,7:00 pm,BY THE BOOK STEP STUDY," 4427 OVERLAND AVE CULVER CITY, CA 90230",4427 Overland Ave,CULVER CITY,"Big Book, Closed, Discussion"
1268,Thursday,7:00 pm,," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,"Open, Women"
1269,Thursday,7:00 pm,SUNSET GROUP," 5056 VAN NUYS BLVD SHERMAN OAKS, CA 91403",5056 Van Nuys Blvd,SHERMAN OAKS,"Open, Sign Language, Speaker"
1270,Thursday,7:00 pm,THE BOOKS CLUB," 5060 VAN NUYS BLVD SHERMAN OAKS, CA 91403",5060 Van Nuys Blvd,SHERMAN OAKS,"Big Book, Open, Wheelchair Access"
1271,Thursday,7:00 pm,STEP 12 THE JOY OF LIVING," 525 N MARKET ST INGLEWOOD, CA 90302",525 N Market St,INGLEWOOD,"Discussion, Open, Wheelchair Access"
1272,Thursday,7:00 pm,7- 8ER'S DISCUSSION," 5934 TEMPLE CITY BLVD TEMPLE CITY, CA 91780",5934 Temple City Blvd,TEMPLE CITY,"Open, Wheelchair Access"
1273,Thursday,7:00 pm,," 7929 MELROSE AVE HOLLYWOOD WEST, CA 90046",7929 Melrose Ave,HOLLYWOOD WEST,"Closed, Discussion, Men, Speaker"
1274,Thursday,7:00 pm,, 7929 Me,543 N Fairfax Ave,FAIRFAX/LA BREA,"Closed, Discussion, LGBTQ, Men, Speaker"
1275,Thursday,7:00 pm,BACK TO BASICS," 8701 FOOTHILL BLVD SUNLAND/SHADOW HILLS, CA 91040",8701 Foothill Blvd,SUNLAND/SHADOW HILLS,"Big Book, Open, Wheelchair Access"
1276,Thursday,7:00 pm,BOOK STUDY," 920 FREMONT AVE SOUTH PASADENA, CA 91030",920 Fremont Ave,SOUTH PASADENA,"Big Book, Open"
1277,Thursday,7:30 pm,," 10497 WILSHIRE BLVD WESTWOOD, CA 90024",10497 Wilshire Blvd,WESTWOOD,"Closed, Discussion, Men, Sign Language, Speaker"
1278,Thursday,7:30 pm,THE LIBERTY GROUP," 10822 WILSHIRE BLVD WESTWOOD, CA 90024",10822 Wilshire Blvd,WESTWOOD,"Discussion, Open, Speaker, Wheelchair Access"
1279,Thursday,7:30 pm,," 1100 AVE 64 PASADENA, CA 91105",1100 Avenue 64,PASADENA,"Closed, Women"
1280,Thursday,7:30 pm,," 11031 CAMARILLO ST NORTH HOLLYWOOD, CA 91602",11031 Camarillo St,NORTH HOLLYWOOD,"Discussion, Men, Open, Speaker"
1281,Thursday,7:30 pm,," 12502 VAN NUYS BLVD #109 PACOIMA/ARLETA, CA 91331",12502 Van Nuys Blvd #109,PACOIMA/ARLETA,"Men, Open"
1282,Thursday,7:30 pm,BIG BOOK STUDY," 1343 OCEAN PARK BLVD SANTA MONICA, CA 90405",1343 Ocean Park Blvd,SANTA MONICA,"Big Book, Open, Young People"
1283,Thursday,7:30 pm,HAWTHORNE SPEAKERS," 13560 HAWTHORNE BL HAWTHORNE, CA 90250",13560 Hawthorne Blvd,HAWTHORNE,"Open, Wheelchair Access"
1284,Thursday,7:30 pm,SPEAKER," 13770 SAYRE ST SYLMAR, CA 91342",13770 Sayre St,SYLMAR,Open
1285,Thursday,7:30 pm,WESTERN GROUP DISCUSSION," 14115 MAGNOLIA BL SHERMAN OAKS, CA 91423",14115 W Magnolia Blvd,SHERMAN OAKS,"Discussion, Open, Speaker"
1286,Thursday,7:30 pm,JUST THE BLACK PRINT B B STUDY," 14401 DICKENS ST SHERMAN OAKS, CA 91423",14401 Dickens St,SHERMAN OAKS,Open
1287,Thursday,7:30 pm,WE CARE PARTICIPATION," 14525 S BELLFLOWER BLVD BELLFLOWER, CA 90706",14525 Bellflower Blvd,BELLFLOWER,Open
1288,Thursday,7:30 pm,," 1637 BUTLER AVE WEST L A, CA 90025",1637 Butler Ave,WEST L A,"Closed, Women"
1289,Thursday,7:30 pm,DAILY REPRIEVE WORKSHOP," 1757 N LAKE AVE PASADENA, CA 91104",1757 N Lake Ave,PASADENA,Open
1290,Thursday,7:30 pm,," 17620 SHERMAN WAY VAN NUYS, CA 91406",17620 Sherman Way,VAN NUYS,"Closed, Wheelchair Access, Women"
1291,Thursday,7:30 pm,EASY DOES IT," 2151 DIAMOND BAR BLVD DIAMOND BAR, CA 91765",2151 S Diamond Bar Blvd,DIAMOND BAR,Open
1292,Thursday,7:30 pm,SPEAKERS," 2200 VIA ROSA RANCHO PALOS VERDES/ROLLING HILLS, CA 90274",2200 Vía Rosa,RANCHO PALOS VERDES/ROLLING HILLS,"Closed, Wheelchair Access"
1293,Thursday,7:30 pm,GREAT ADVENTURE," 2560 HUNTINGTON DR SAN MARINO, CA 91108",2560 Huntington Dr,SAN MARINO,Open
1294,Thursday,7:30 pm,4TH EDITION BOOK STUDY," 260 N PASS AVE BURBANK, CA 91505",260 N Pass Ave,BURBANK,"Big Book, Open, Wheelchair Access"
1295,Thursday,7:30 pm,HOW NOW PARTICIPATION," 2900 E DEL MAR BLVD PASADENA, CA 91107",2900 E Del Mar Blvd,PASADENA,"Closed, Wheelchair Access"
1296,Thursday,7:30 pm,11TH STEP," 303 S PECK AVE MANHATTAN BEACH, CA 90266",303 S Peck Ave,MANHATTAN BEACH,Open
1297,Thursday,7:30 pm,CENTRAL L. A. STEP STUDY," 309 S OXFORD AVE KOREATOWN, CA 90020",309 S Oxford Ave,KOREATOWN,"Big Book, Discussion, Newcomer, Open, Speaker"
1298,Thursday,7:30 pm,STEP STUDY," 32111 WATERGATE RD WESTLAKE VILLAGE, CA 91361",32111 Watergate Rd,WESTLAKE VILLAGE,Closed
1299,Thursday,7:30 pm,EL SEGUNDO BIG BOOK STUDY," 339 SHELDON ST EL SEGUNDO, CA 90245",339 Sheldon St,EL SEGUNDO,"Big Book, Open"
1300,Thursday,7:30 pm,BIG BOOK STUDY Q & A," 411 W 10TH ST SAN PEDRO, CA 90731",411 W 10th St,SAN PEDRO,"Big Book, Closed"
1301,Thursday,7:30 pm,KEY GROUP," 4117 OVERLAND AVE CULVER CITY, CA 90230",4117 Overland Ave,CULVER CITY,"Open, Speaker, Wheelchair Access"
1302,Thursday,7:30 pm,," 4427 OVERLAND AVE CULVER CITY, CA 90230",4427 Overland Ave,CULVER CITY,"Closed, Men, Wheelchair Access"
1303,Thursday,7:30 pm,," 4464 SEPULVEDA BLVD CULVER CITY, CA 90230",4464 Sepulveda Blvd,CULVER CITY,"Closed, Men"
1304,Thursday,7:30 pm,," 4607 PROSPECT AVE (RODNEY) LOS FELIZ, CA 90027",4607 Prospect Ave,LOS FELIZ,Women
1305,Thursday,7:30 pm,SOUTH GATE PARTICIPATION," 4704 TWEEDY BLVD SOUTH GATE, CA 90280",4704 Tweedy Blvd,SOUTH GATE,"Discussion, Open, Wheelchair Access"
1306,Thursday,7:30 pm,MOUNT WASHINGTON GROUP," 511 W AVENUE 46 HIGHLAND PARK, CA 90065",511 W Ave 46,HIGHLAND PARK,"Discussion, Open, Speaker"
1307,Thursday,7:30 pm,52 FROM BIG BLUE STEP STUDY," 5721 CRESTRIDGE RD RANCHO PALOS VERDES/ROLLING HILLS, CA 90275",5721 Crestridge Rd,RANCHO PALOS VERDES/ROLLING HILLS,"Closed, Wheelchair Access"
1308,Thursday,7:30 pm,HOST OF FRIENDS," 5750 W OLYMPIC BLVD MIRACLE MILE, CA 90036",5750 W Olympic Blvd,MIRACLE MILE,"Closed, Discussion, Speaker"
1309,Thursday,7:30 pm,STEPS TO LIFE," 6301 W OLYMPIC BLVD FAIRFAX/LA BREA, CA 90048",6301 W Olympic Blvd,FAIRFAX/LA BREA,"Big Book, Open, Wheelchair Access"
1310,Thursday,7:30 pm,FIRESIDE MEETING," 6825 KESTER AVE VAN NUYS, CA 91405",6825 Kester Ave,VAN NUYS,"Discussion, Open"
1311,Thursday,7:30 pm,EVERYBODY'S WELCOME," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,Open
1312,Thursday,7:30 pm,GREAT FACT PEOPLE'S STAG," 7377 SANTA MONICA BLVD HOLLYWOOD WEST, CA 90046",7377 Santa Monica Blvd,HOLLYWOOD WEST,"Closed, Wheelchair Access"
1313,Thursday,7:30 pm,PRIMARY PURPOSE," 789 N ALTADENA DR PASADENA, CA 91107",789 N Altadena Dr,PASADENA,"Big Book, Open, Wheelchair Access"
1314,Thursday,7:30 pm,PRIME TIME IS NOW," 7929 MELROSE AVE HOLLYWOOD WEST, CA 90046",7929 Melrose Ave,HOLLYWOOD WEST,"Discussion, Open, Speaker"
1315,Thursday,7:30 pm,FIRESIDE CHAT," 801 VIA DE LA PAZ PACIFIC PALISADES, CA 90272",801 Vía De La Paz,PACIFIC PALISADES,"Closed, Wheelchair Access"
1316,Thursday,7:30 pm,FITZROVIA," 815 VENICE BLVD VENICE, CA 90291",815 Venice Blvd,VENICE,"Discussion, Open, Speaker"
1317,Thursday,7:30 pm,BIG 10 SPEAKERS," 835 E 33RD ST LONG BEACH, CA 90755",835 E 33rd St,LONG BEACH,Open
1318,Thursday,7:30 pm,THURSDAY NIGHT RECOVERY," 8400 GREGORY WAY BEVERLY HILLS, CA 90211",8400 Gregory Way,BEVERLY HILLS,"Closed, Discussion, Speaker"
1319,Thursday,8:00 pm,THURSDAY NIGHT YOUNG PEOPLE," 11166 OHIO AVE WEST L A, CA 90025",11166 Ohio Ave,WEST L A,"Open, Wheelchair Access, Young People"
1320,Thursday,8:00 pm,THURSDAY NIGHT," 1147 S ALVARADO KOREATOWN, CA 90006",1147 S Alvarado St,KOREATOWN,Open
1321,Thursday,8:00 pm,4019 GROUP," 1233 E 4TH ST LONG BEACH, CA 90802",1233 W 4th St,LONG BEACH,"Discussion, Open, Wheelchair Access"
1322,Thursday,8:00 pm,BEYOND BRENTWOOD," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Open, Wheelchair Access"
1323,Thursday,8:00 pm,BIRTHDAY SPEAKER MEETING," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,Open
1324,Thursday,8:00 pm,SOUTH BAY TRUDGERS," 1432 ENGRACIA AVE TORRANCE, CA 90501",1432 Engracia Ave,TORRANCE,Open
1325,Thursday,8:00 pm,," 14646 SHERMAN WAY VAN NUYS, CA 91405",14646 Sherman Way,VAN NUYS,"Closed, Men, Wheelchair Access"
1326,Thursday,8:00 pm,12&12 STEP STUDY," 155 BIMINI PL LOS ANGELES CENTRAL, CA 90004",155 Bimini Pl,LOS ANGELES CENTRAL,"Newcomer, Open, Speaker"
1327,Thursday,8:00 pm,," 160 N EL MOLINO AVE PASADENA, CA 91101",160 N El Molino Ave,PASADENA,"Discussion, Newcomer, Open, Wheelchair Access, Women"
1328,Thursday,8:00 pm,QUESTIONS & ANSWERS," 1645 ARLINGTON AVE TORRANCE, CA 90501",1645 Arlington Ave,TORRANCE,"Open, Wheelchair Access"
1329,Thursday,8:00 pm,BIG BOOK," 1655 BERKELEY AVE POMONA, CA 91768",1655 Berkeley Ave,POMONA,Open
1330,Thursday,8:00 pm,," 17114 VENTURA BL ENCINO, CA 91316",17114 Ventura Blvd,ENCINO,"Closed, Men"
1331,Thursday,8:00 pm,," 18400 SUPERIOR ST NORTHRIDGE, CA 91324",18400 Superior St,NORTHRIDGE,"Closed, Men"
1332,Thursday,8:00 pm,TRIPLE 5," 2341 E OLYMPIC BLVD LOS ANGELES DOWNTOWN, CA 90021",2341 E Olympic Blvd,LOS ANGELES DOWNTOWN,"Discussion, Open, Speaker"
1333,Thursday,8:00 pm,MORNING CALM KOREAN," 2515 BEVERLY BLVD KOREATOWN, CA 90057",2515 Beverly Blvd,KOREATOWN,"Big Book, Discussion, Open"
1334,Thursday,8:00 pm,THE FEAR MEETING," 2603 MATHEWS AVE REDONDO BEACH, CA 90278",2603 Mathews Ave,REDONDO BEACH,Closed
1335,Thursday,8:00 pm,S C V SERENITY GROUP," 26640 BOUQUET CANYON SANTA CLARITA, CA 91350",26640 Bouquet Canyon Rd,SANTA CLARITA,"Discussion, Open, Wheelchair Access"
1336,Thursday,8:00 pm,SPIN THE BOTTLE," 2930 HYPERION AVE SILVERLAKE, CA 90027",2930 Hyperion Ave,SILVERLAKE,"Discussion, LGBTQ, Open, Speaker, Wheelchair Access"
1337,Thursday,8:00 pm,TO THE NEWCOMER," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Discussion, Open, Wheelchair Access"
1338,Thursday,8:00 pm,THE HUT PARTICIPATION," 325 S PINE ST SAN GABRIEL, CA 91776",325 S Pine St,SAN GABRIEL,"Discussion, Open, Wheelchair Access"
1339,Thursday,8:00 pm,ROSE CITY SPEAKERS," 3700 E SIERRA MADRE BLVD PASADENA, CA 91107",3700 E Sierra Madre Blvd,PASADENA,"Open, Speaker, Wheelchair Access"
1340,Thursday,8:00 pm,ARLINGTON SPEAKERS," 3903 WILSHIRE BLVD KOREATOWN, CA 90010",3903 Wilshire Blvd,KOREATOWN,"Newcomer, Open, Speaker, Wheelchair Access"
1341,Thursday,8:00 pm,EASY DOES IT DISCUSION," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,Open
1342,Thursday,8:00 pm,Q&A MEETING," 4165 E LIVE OAK ARCADIA, CA 91006",4165 Live Oak Ave,ARCADIA,"Discussion, Open"
1343,Thursday,8:00 pm,BIG BOOK STUDY," 446 N VARNEY ST BURBANK, CA 91502",446 N Varney St,BURBANK,Open
1344,Thursday,8:00 pm,DISCUSSION GROUP," 45 E LAUREL AVE SIERRA MADRE, CA 91024",45 E Laurel Ave,SIERRA MADRE,"Discussion, Open"
1345,Thursday,8:00 pm,STAG STEP STUDY," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,Closed
1346,Thursday,8:00 pm,BIG BOOK STUDY," 5312 COMERCIO WAY WOODLAND HILLS, CA 91364",5312 Comercio Way,WOODLAND HILLS,"Open, Wheelchair Access"
1347,Thursday,8:00 pm,DISCUSSION," 5650 SHOUP AVE WOODLAND HILLS, CA 91367",5650 Shoup Ave,WOODLAND HILLS,Open
1348,Thursday,8:00 pm,UNDER THE BRIDGE 12&12," 5875 APPIAN WAY EAST LONG BEACH, CA 90803",5875 Appian Way,LONG BEACH,Closed
1349,Thursday,8:00 pm,WE DON'T DRINK TODAY," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,Open
1350,Thursday,8:00 pm,MOTHER GROUP SPEAKER," 600 N GAREY AVE POMONA, CA 91768",600 N Garey Ave,POMONA,"Open, Speaker"
1351,Thursday,8:00 pm,," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Closed, Discussion, Speaker, Women"
1352,Thursday,8:00 pm,W HOLLYWOOD YOUNG PEOPLE'S," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, LGBTQ, Open, Speaker, Wheelchair Access, Young People"
1353,Thursday,8:00 pm,ROUND ROBIN DISCUSSION," 633 KENSINGTON RD SANTA MONICA, CA 90405",633 Kensington Rd,SANTA MONICA,"Closed, LGBTQ, Wheelchair Access"
1354,Thursday,8:00 pm,WESTCHESTER THURSDAY DISCUSION," 6700 W 83RD ST WESTCHESTER, CA 90045",6700 W 83rd St,WESTCHESTER,"Closed, Speaker"
1355,Thursday,8:00 pm,HOLE IN THE GROUND," 6909 S RUGBY HUNTINGTON PARK, CA 90255",6909 Rugby Ave,HUNTINGTON PARK,"Discussion, Open, Wheelchair Access"
1356,Thursday,8:00 pm,," 7929 MELROSE AVE HOLLYWOOD WEST, CA 90046",7929 Melrose Ave,HOLLYWOOD WEST,"Closed, Women"
1357,Thursday,8:00 pm,1/2 & 1/2 PART BOOK STUDY," 8140 SUNLAND BLVD SUN VALLEY, CA 91352",8140 Sunland Blvd,SUN VALLEY,"Big Book, Discussion, Open"
1358,Thursday,8:00 pm,," 830 W BONITA AVE CLAREMONT, CA 91711",830 W Bonita Ave,CLAREMONT,"Closed, Men"
1359,Thursday,8:00 pm,DISCUSSION," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Open, Wheelchair Access"
1360,Thursday,8:00 pm,DOWNEY THURSDAY NITE SPKER," 9813 PARAMOUNT BLVD DOWNEY, CA 90240",9813 Paramount Blvd,DOWNEY,"Open, Wheelchair Access"
1361,Thursday,8:15 pm,TRUTH OR DARE," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,"LGBTQ, Open"
1362,Thursday,8:30 pm,ECHO PARK A A," 1226 N ALVARADO ST SILVERLAKE, CA 90026",1226 N Alvarado St,SILVERLAKE,Open
1363,Thursday,8:30 pm,QUESTION MARK DISCUSION," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Open, Wheelchair Access"
1364,Thursday,8:30 pm,TOPIC DISCUSSION," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Open, Wheelchair Access"
1365,Thursday,8:30 pm,PRIMARY PURPOSE," 1458 26TH ST SANTA MONICA, CA 90404",1458 26th St,SANTA MONICA,"Newcomer, Open, Speaker, Young People"
1366,Thursday,8:30 pm,DISCUSSION," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,"Open, Wheelchair Access"
1367,Thursday,8:30 pm,," 1750 VIRGINIA ROAD SAN MARINO, CA 91108",1750 Virginia Rd,SAN MARINO,"Closed, Discussion, Men"
1368,Thursday,8:30 pm,SPEAKER PARTICIPATION," 1919 N BEACHWOOD DR HOLLYWOOD, CA 90068",1919 N Beachwood Dr,HOLLYWOOD,"LGBTQ, Open"
1369,Thursday,8:30 pm,TRUSTED SERVANTS," 225 GRANDVIEW ST PASADENA, CA 91104",225 Grandview St,PASADENA,"Discussion, Newcomer, Open"
1370,Thursday,8:30 pm,RAFTERS SPEAKER," 24307 RAILROAD AVE NEWHALL, CA 91321",24307 Railroad Ave,NEWHALL,Open
1371,Thursday,8:30 pm,NEWCOMERS," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
1372,Thursday,8:30 pm,MISSION GROUP SPKR PARTICIPATION," 335 MISSION RD GLENDALE, CA 90215",335 Mission Rd,GLENDALE,"Open, Wheelchair Access"
1373,Thursday,8:30 pm,THE MEMORIAL GROUP," 360 S WESTLAKE AVE KOREATOWN, CA 90057",360 S Westlake Ave,KOREATOWN,"Open, Wheelchair Access"
1374,Thursday,8:30 pm,WILSON PARK," 424 E COMPTON BLVD COMPTON, CA 90221",424 E Compton Blvd,COMPTON,Open
1375,Thursday,8:30 pm,," 520 S LARK ELLEN AVE WEST COVINA, CA 91791",520 S Lark Ellen Ave,WEST COVINA,"Closed, Men"
1376,Thursday,8:30 pm,KEEPING IT SIMPLE," 5934 TEMPLE CITY BLVD TEMPLE CITY, CA 91780",5934 Temple City Blvd,TEMPLE CITY,"Open, Wheelchair Access"
1377,Thursday,8:30 pm,THE BROADWAY GROUP," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,"Closed, Wheelchair Access"
1378,Thursday,10:00 pm,THURS NIGHT THIRST QUENCHERS," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,"Open, Wheelchair Access"
1379,Thursday,10:00 pm,CANDLELIGHT PARTICIPATION," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Discussion, Open, Wheelchair Access"
1380,Thursday,10:00 pm,WE ARE NOT A GLUM LOT," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
1381,Thursday,10:00 pm,BARE BONES," 8000 SUNSET BLVD (COM RM PRK LEV 1) HOLLYWOOD WEST, CA 90046",8000 Sunset Blvd,HOLLYWOOD WEST,"Discussion, Open, Speaker, Wheelchair Access"
1382,Thursday,10:30 pm,Wednesday Night Insomniacs," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Discussion, Wheelchair Access"
1383,Thursday,11:00 pm,LUCK OF THE DRAW," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,Open
1384,Thursday,11:30 pm,HOLLYWOOD LATE NIGHT," 1822 HYPERION AVE LOS FELIZ, CA 90026",1822 Hyperion Ave,LOS FELIZ,"Discussion, LGBTQ, Newcomer, Open, Speaker, Young People"
1385,Thursday,11:55 pm,THE MIDNIGHT GROUP," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
1386,Friday,5:30 am,DAILY REFLECTIONS DISCUSION," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Discussion, Open"
1387,Friday,6:00 am,SUNRISE," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,"Discussion, Open"
1388,Friday,6:15 am,ATTITUDE ADJUSTMENT," 140 E PALM MONROVIA, CA 91016",140 E Palm Ave,MONROVIA,"Open, Wheelchair Access"
1389,Friday,6:15 am,EARLY RISERS," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,Open
1390,Friday,6:15 am,ATTITUDE ADJUSTMENT," 185 W ALTADENA DR ALTADENA, CA 91001",185 W Altadena Dr,ALTADENA,"Discussion, Open, Wheelchair Access"
1391,Friday,6:15 am,THERE'S A BETTER WAY," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
1392,Friday,6:15 am,AM ATTITUDE ADJUSTMENT," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,"Open, Wheelchair Access"
1393,Friday,6:15 am,SUNRISE MEETING," 585 E COLORADO BLVD PASADENA, CA 91101",585 E Colorado Blvd,PASADENA,Open
1394,Friday,6:15 am,PRACTICE THESE PRINCIPLES," 631 N EUCLID ST LA HABRA, CA 90631",631 N Euclid St,LA HABRA,Closed
1395,Friday,6:30 am,EARLY START," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,Closed
1396,Friday,6:30 am,ATTITUDE ADJUSTMENT," 1424 FREMONT AVE SOUTH PASADENA, CA 91030",1424 Fremont Ave,SOUTH PASADENA,"Discussion, Open, Wheelchair Access"
1397,Friday,6:30 am,ATTITUDE ADJUSTMENT," 524 E PASADENA ST POMONA, CA 91767",524 E Pasadena St,POMONA,Open
1398,Friday,6:30 am,EARLY ATTITUDE ADJUSTMENT," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,Open
1399,Friday,6:30 am,FRIDAY MORNING," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Wheelchair Access"
1400,Friday,6:30 am,ATTITUDE ADJUSTMENT," GATE 7 ARCADIA, CA 91007",Baldwin / Gate 7,ARCADIA,Open
1401,Friday,6:45 am,," 11313 W WASHINGTON BL CULVER WEST, CA 90066",11313 W Washington Blvd,CULVER WEST,"Closed, Discussion, Men, Wheelchair Access"
1402,Friday,6:45 am,ATTITUDE ADJUSTMENT," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Open, Wheelchair Access"
1403,Friday,6:45 am,STEP WORKSHOP," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Open, Wheelchair Access"
1404,Friday,6:45 am,GREAT WAY TO START THE DAY," 13650 MINDANAO WAY MARINA DEL REY, CA 90292",13650 Mindanao Way,MARINA DEL REY,"Big Book, Closed, Discussion, Speaker, Wheelchair Access"
1405,Friday,6:45 am,SPIRITUAL DISCUSSION," 21044 SHERMAN WAY CANOGA PARK, CA 91303",21044 Sherman Way,CANOGA PARK,Open
1406,Friday,6:45 am,ATTITUDE ADJUSTMENT," 6500 DEL AMO BLVD LAKEWOOD, CA 90713",6500 Del Amo Blvd,LAKEWOOD,Open
1407,Friday,6:45 am,FRESH AIR GROUP," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,Open
